user,churn,age,housing,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
36371,0,24.0,R,0,0,119,0,0,189,0,0,9,1,0,1,0,2,Semi-Monthly,0,0,0,0,Gemini,0,0,1.6,0
46426,1,22.0,na,2,1,35,2,0,56,0,0,4,1,1,1,0,0,na,0,0,0,0,Leo,0,0,0.77,0
54294,1,31.0,R,0,0,59,0,0,120,0,0,15,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,1.17,1
46227,1,31.0,na,0,0,68,0,0,165,0,0,27,1,1,1,1,2,Bi-Weekly,0,0,0,0,Aquarius,1,0,1.0,1
20442,1,24.0,na,0,0,0,0,0,54,0,0,5,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.33,0
36531,0,53.0,R,0,0,0,0,0,237,0,0,16,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.13,0
32821,1,27.0,R,0,0,0,0,0,54,0,0,2,1,1,0,1,2,Semi-Monthly,0,0,0,0,Pisces,1,0,0.87,0
44983,1,40.0,na,0,0,0,0,0,84,0,0,11,1,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.97,0
3514,1,33.0,R,7,0,97,7,0,193,0,0,23,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,1.6,1
2069,1,31.0,R,0,0,159,0,0,256,0,0,1,1,0,0,1,2,Weekly,0,0,0,0,Cancer,0,0,1.6,0
21778,0,26.0,na,2,0,52,2,0,279,0,0,17,1,1,1,0,0,Monthly,0,0,0,0,Gemini,0,0,2.17,0
37156,0,19.0,na,0,0,35,0,0,70,0,0,0,1,0,0,1,0,Bi-Weekly,0,1,0,0,Sagittarius,0,0,0.77,1
1183,1,56.0,na,0,0,115,0,0,205,0,0,7,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,1.5699999999999998,1
17371,0,38.0,na,0,0,108,0,0,250,0,0,11,1,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.8,0
25041,0,32.0,na,43,4,63,42,0,197,0,0,45,1,0,1,0,2,Weekly,0,0,0,0,Sagittarius,0,0,1.5699999999999998,0
66031,0,27.0,R,1,1,70,1,0,130,0,0,7,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.1,1
7568,1,40.0,R,3,0,14,3,1,163,0,0,21,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.47,0
43538,1,35.0,na,1,1,27,1,0,31,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.16999999999999998,1
53285,1,26.0,R,0,0,0,0,0,227,0,0,22,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,1.9,0
31070,0,23.0,na,6,1,31,6,0,60,0,0,6,1,0,0,1,0,na,0,0,0,0,Capricorn,0,0,0.6,1
61280,0,62.0,na,0,0,60,0,0,147,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,0.7,1
50499,1,19.0,na,1,1,7,1,0,7,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Gemini,1,0,0.33,0
18113,1,49.0,na,0,0,0,0,0,147,0,0,13,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,1.67,0
29751,0,25.0,R,18,6,41,18,0,61,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,0.73,1
27916,0,30.0,na,0,0,79,0,0,211,0,0,10,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.87,0
12826,0,24.0,R,6,0,49,6,0,149,0,0,6,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.4300000000000002,0
56295,1,66.0,R,0,0,0,0,1,4,0,0,0,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,0.06999999999999999,0
29004,0,48.0,R,0,0,0,0,0,200,0,0,5,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,2.0,0
27462,0,38.0,R,0,0,0,0,0,31,0,0,2,1,1,1,0,0,Weekly,0,0,0,0,Taurus,0,0,0.5700000000000001,0
32872,0,59.0,na,6,0,348,6,0,294,0,0,27,1,1,1,1,2,na,0,0,0,0,Taurus,0,0,2.23,0
43073,0,33.0,R,0,0,37,0,0,225,0,0,9,1,0,0,1,2,Bi-Weekly,0,0,0,0,Leo,0,0,1.8,1
67349,0,23.0,na,1,0,36,1,0,146,0,0,9,1,1,0,1,2,Monthly,0,0,0,0,Scorpio,0,0,0.0,0
53120,1,21.0,R,2,0,48,2,0,58,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,0.4,0
46100,0,21.0,R,5,0,54,5,0,115,0,0,6,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.97,1
60973,1,24.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,0.0,0
55786,1,23.0,na,0,0,1,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.06999999999999999,0
69651,1,33.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.0,0
25150,0,35.0,R,0,0,12,0,0,144,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,1,0,1.63,1
25104,1,24.0,na,33,5,45,33,0,133,0,0,25,1,0,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,0.9,1
63572,1,31.0,na,0,0,14,0,0,18,0,0,8,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.89,0
4107,0,29.0,R,0,0,64,0,0,147,0,0,4,1,0,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,0.43,1
26669,1,48.0,R,0,0,0,0,0,173,0,0,6,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,1.77,0
33913,0,73.0,O,6,0,24,6,0,63,0,0,9,1,1,1,0,0,Monthly,0,0,0,0,Aquarius,0,0,0.65,1
1842,0,31.0,R,3,1,79,3,0,216,0,0,15,1,0,0,1,0,na,0,0,0,0,Cancer,0,0,1.63,1
46040,0,33.0,R,6,1,61,6,0,172,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,1.5,1
66276,1,36.0,R,5,0,26,5,0,63,0,0,3,1,1,1,0,0,Weekly,0,0,0,0,Leo,1,0,0.4,0
8388,0,33.0,R,19,0,14,19,0,227,0,0,36,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.97,0
44268,0,48.0,na,0,0,0,0,0,138,1,0,2,1,1,1,0,2,Semi-Monthly,0,0,0,0,Leo,0,0,2.4,1
2734,0,27.0,O,0,0,4,0,0,40,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.9,0
36777,0,65.0,na,5,0,0,5,0,190,0,0,24,1,1,0,1,0,Bi-Weekly,0,0,1,0,Gemini,0,0,1.5699999999999998,0
19910,1,21.0,R,1,1,21,1,0,50,0,0,4,1,0,1,0,0,Weekly,0,0,0,0,Aries,0,0,0.37,1
53054,0,32.0,na,0,0,27,0,0,51,0,0,6,1,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,0.43,0
7928,0,25.0,na,0,0,52,0,0,128,0,0,14,1,0,1,0,0,Weekly,0,0,0,0,na,0,0,1.27,1
62813,1,33.0,na,0,0,0,0,0,5,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.06999999999999999,0
40449,0,27.0,na,0,0,7,0,0,9,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,0.06999999999999999,1
54447,0,40.0,O,0,0,11,0,0,243,0,0,2,1,1,1,0,2,Bi-Weekly,0,0,0,0,Leo,0,0,2.2,1
32619,1,44.0,R,0,0,0,0,0,198,0,0,18,1,1,1,0,0,na,0,0,0,0,Libra,0,0,2.03,0
34778,0,24.0,O,1,0,102,1,0,258,0,0,7,1,1,0,1,2,Bi-Weekly,0,1,1,0,Taurus,1,0,1.77,1
6584,0,30.0,R,54,0,93,54,0,305,0,0,62,1,1,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,2.3,1
11515,1,32.0,R,1,0,73,1,0,161,0,0,12,1,1,1,0,3,Bi-Weekly,0,0,0,0,Leo,1,0,0.77,1
52716,0,32.0,na,8,1,9,8,0,20,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.75,0
31780,1,49.0,R,0,0,0,0,0,205,0,0,38,1,1,1,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,1.77,1
50129,0,36.0,na,0,0,42,0,0,66,0,0,6,1,0,0,1,0,Weekly,0,0,0,0,na,0,0,0.87,1
64566,1,28.0,na,2,0,0,0,0,0,0,0,0,1,0,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,0.06999999999999999,0
9801,1,29.0,R,4,0,14,4,0,222,0,0,23,1,1,0,1,0,na,0,0,0,0,Aquarius,0,0,1.83,1
64016,1,28.0,R,4,1,15,4,0,18,0,0,0,1,1,0,1,2,Weekly,0,0,0,0,Sagittarius,1,0,0.23,0
62319,1,22.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,Leo,0,0,0.0,0
46664,1,23.0,R,1,0,57,1,0,116,0,0,7,1,1,0,1,3,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.27,1
11277,0,27.0,R,0,0,128,0,0,119,0,0,15,1,0,0,1,2,na,0,0,0,0,na,0,0,1.03,0
40562,1,44.0,R,1,0,4,1,0,97,0,0,4,1,1,0,1,0,Monthly,0,0,0,0,Gemini,0,0,1.2,0
32089,0,43.0,R,32,0,80,30,0,254,0,0,1,1,1,1,0,0,Monthly,0,0,0,0,Capricorn,0,0,2.17,1
66314,1,39.0,na,3,1,8,3,0,8,0,0,0,1,1,1,0,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.13,0
64607,1,33.0,O,0,0,0,0,3,8,1,0,3,1,1,0,1,2,Weekly,0,0,0,0,Libra,0,0,0.2,0
40524,0,51.0,R,2,1,160,2,0,228,0,0,16,1,1,1,0,0,Monthly,0,0,0,0,Sagittarius,0,0,1.77,1
23886,1,30.0,R,0,0,0,0,1,184,0,0,11,1,1,0,1,0,na,0,0,0,0,Capricorn,0,0,2.03,0
52707,0,27.0,na,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.06999999999999999,0
50510,0,27.0,R,15,1,31,15,0,55,0,0,4,1,1,0,1,2,Weekly,0,1,0,0,Aquarius,1,0,0.5700000000000001,1
17207,0,36.0,na,0,0,0,0,0,301,0,0,17,1,1,1,0,0,Monthly,0,0,0,0,Aquarius,0,0,2.07,0
86,1,28.0,R,0,0,0,0,0,25,0,0,5,1,1,1,0,0,Monthly,0,0,0,0,Cancer,0,0,0.4,1
55910,1,30.0,R,0,0,33,0,0,52,0,0,1,1,0,0,1,2,na,0,0,0,0,Scorpio,0,0,0.33,0
419,0,36.0,na,0,0,46,0,0,77,0,0,5,1,1,1,1,3,Bi-Weekly,0,0,0,0,Gemini,0,0,0.83,1
33599,0,33.0,R,5,1,144,5,0,179,0,0,15,1,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.97,1
46443,0,22.0,na,0,0,38,0,0,97,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.8099999999999998,1
27847,0,40.0,na,0,0,0,0,2,230,0,0,13,1,1,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,2.5,0
64866,0,31.0,na,0,0,17,0,0,15,0,0,0,1,1,0,1,0,Bi-Weekly,0,1,0,0,Libra,0,0,0.25,0
54993,1,24.0,na,0,0,9,0,0,9,0,0,0,1,0,1,1,2,Weekly,0,0,0,0,na,0,0,0.13,0
53554,0,27.0,na,0,0,4,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.5,0
10473,1,24.0,R,12,6,44,12,0,248,0,0,45,1,1,0,1,2,na,0,0,0,0,Taurus,0,0,1.77,1
32602,0,24.0,O,0,0,0,0,0,191,0,0,17,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.13,0
56039,0,23.0,na,2,1,135,2,0,241,0,0,4,1,1,0,1,4,Monthly,0,0,0,0,Sagittarius,0,0,1.93,1
15654,0,37.0,na,1,1,26,1,0,55,0,0,0,1,0,1,0,0,Monthly,0,0,0,0,Taurus,0,0,0.67,0
18367,0,30.0,R,0,0,35,0,0,64,0,0,3,1,1,1,1,2,Monthly,0,0,0,0,na,0,0,0.7,0
63553,1,35.0,na,0,0,3,0,0,20,0,0,3,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,0.43,0
16402,1,22.0,R,0,0,0,0,0,54,1,0,6,1,0,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,0.73,0
52813,1,19.0,R,1,0,16,0,0,97,0,0,17,1,1,1,0,0,na,0,1,0,0,Sagittarius,0,0,0.79,1
19961,0,27.0,na,0,0,0,0,0,267,0,0,40,1,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,2.23,0
7066,0,34.0,na,19,0,48,18,0,148,0,0,3,1,1,1,0,2,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.0,1
2765,1,31.0,R,0,0,0,0,0,189,0,0,13,1,1,1,0,2,Bi-Weekly,0,0,0,0,Cancer,0,0,2.2,0
5512,0,31.0,R,15,0,53,15,0,205,0,0,12,1,1,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,1.63,1
6710,0,32.0,O,3,0,30,3,0,254,0,0,24,1,0,1,0,0,na,0,0,0,0,na,0,0,2.13,1
16461,0,31.0,R,0,0,0,0,0,259,0,0,33,1,1,1,0,0,Monthly,0,0,0,0,Cancer,0,0,2.23,0
10065,1,25.0,R,0,0,10,0,0,120,0,0,11,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,0.87,1
68158,1,51.0,na,0,0,6,0,0,4,0,0,0,1,1,1,0,2,Monthly,0,0,0,0,Pisces,0,0,0.0,0
12407,1,39.0,na,0,0,126,0,0,224,0,0,10,1,0,0,1,2,Weekly,0,1,0,0,Sagittarius,0,0,2.07,0
66733,0,25.0,na,1,0,1,1,0,0,0,0,0,1,0,1,0,0,Weekly,0,0,0,0,Leo,0,0,0.2,0
33257,0,40.0,R,0,0,102,0,0,293,0,0,6,1,0,0,1,2,Bi-Weekly,0,0,0,0,Leo,0,0,2.33,0
5261,0,36.0,O,6,0,78,6,0,197,0,0,8,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.4300000000000002,0
41722,0,25.0,na,5,2,21,5,0,44,0,0,6,1,1,1,0,0,Monthly,0,0,0,0,Cancer,0,0,0.37,1
38674,0,30.0,R,1,0,94,1,0,126,0,0,7,1,0,0,1,0,na,0,0,0,0,Cancer,0,0,0.96,0
13229,0,39.0,R,0,0,7,0,2,276,0,0,11,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,2.27,0
8114,0,21.0,na,3,1,43,3,0,57,0,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.85,1
16838,1,32.0,R,3,0,86,3,0,119,0,0,12,1,1,1,0,2,Bi-Weekly,0,0,0,0,Gemini,0,0,1.0,1
9026,1,38.0,na,2,0,29,2,0,51,0,0,8,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.53,1
51936,0,21.0,na,0,0,51,0,0,76,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.0,0
51641,0,23.0,R,4,0,10,4,0,10,0,0,9,1,1,1,0,0,na,0,0,0,0,Pisces,0,0,0.6,1
15292,0,26.0,na,0,0,36,0,0,188,0,0,14,1,0,0,1,0,Semi-Monthly,0,0,0,0,Gemini,0,0,1.9,1
1513,1,33.0,R,0,0,0,0,0,42,0,0,4,1,1,1,0,2,Bi-Weekly,0,1,0,0,Scorpio,1,1,1.85,0
27404,0,24.0,R,5,1,85,5,0,229,0,0,39,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.17,1
2816,0,33.0,na,6,1,18,6,0,50,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.73,0
48880,0,29.0,R,0,0,43,0,0,63,0,0,5,1,1,1,0,3,na,0,0,0,0,na,0,0,0.5700000000000001,0
41806,1,24.0,R,0,0,56,0,0,106,0,0,15,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.83,1
1020,0,55.0,na,0,0,0,0,0,1,0,0,0,1,1,1,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,0.27,0
48544,0,60.0,na,13,6,26,13,0,80,0,0,13,1,1,0,1,0,Monthly,0,0,0,0,Libra,0,0,0.86,1
59126,1,57.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,na,0,0,0,0,Taurus,0,0,0.0,0
63673,0,27.0,na,0,0,1,0,0,0,0,0,0,1,1,0,1,0,Monthly,0,0,0,0,Pisces,0,0,0.11,0
12704,0,39.0,R,0,0,0,0,0,115,0,0,12,1,0,1,1,2,Bi-Weekly,0,0,0,0,Leo,0,0,1.5699999999999998,0
44052,0,29.0,R,0,0,61,0,0,88,0,0,6,1,0,1,0,0,Weekly,0,0,0,0,Sagittarius,1,0,1.1,0
5997,0,20.0,R,27,0,99,27,0,190,0,0,14,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,1.9,1
20012,1,20.0,na,0,0,54,0,0,134,0,0,5,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.0699999999999998,0
23619,0,33.0,na,1,1,21,1,0,39,0,0,6,1,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.4,1
32045,0,29.0,na,14,0,69,13,0,80,0,0,3,1,0,1,0,0,Monthly,0,0,0,0,Gemini,0,0,0.97,0
65819,0,23.0,na,0,0,5,0,0,5,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,0.67,1
60240,0,41.0,na,8,3,10,8,0,12,0,0,3,1,1,0,1,0,na,0,0,0,0,Leo,0,0,0.26,0
51089,0,18.0,na,0,0,52,0,0,99,0,0,4,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,0,0.77,0
58221,1,32.0,R,14,1,70,14,0,156,0,0,10,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.03,0
41764,0,25.0,R,0,0,54,0,0,50,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.37,0
44537,1,26.0,na,0,0,0,0,0,75,0,0,5,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,0.8,1
22051,0,39.0,na,0,0,98,0,0,200,0,0,23,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.87,1
33489,1,43.0,R,0,0,0,0,0,67,0,0,22,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,1.13,1
36164,1,39.0,na,1,0,6,1,0,10,0,0,3,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,1,0,0.13,0
28713,0,38.0,O,0,0,0,0,0,113,0,0,9,1,1,1,0,3,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.97,1
6544,0,31.0,R,18,0,34,18,1,257,0,0,25,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.17,1
42660,1,28.0,na,0,0,86,0,0,145,0,0,18,1,0,1,0,0,na,0,0,1,0,na,0,0,1.3,0
61302,1,22.0,na,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.13,0
32796,0,30.0,R,0,0,0,0,0,144,0,0,11,1,1,1,0,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,2.17,0
39284,1,50.0,O,29,4,0,29,0,178,0,0,15,1,0,0,1,0,Weekly,0,0,0,0,Cancer,1,0,0.77,1
33559,1,35.0,R,3,0,101,3,0,172,0,0,9,1,1,0,1,0,Monthly,0,0,0,0,Virgo,0,0,0.83,1
35667,0,30.0,na,0,0,0,0,0,3,0,0,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Libra,0,0,0.0,0
36410,0,35.0,R,19,0,113,18,0,258,0,0,23,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,2.17,0
57646,1,29.0,R,2,1,9,1,0,24,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.58,0
967,0,40.0,R,12,0,28,12,0,70,0,0,15,1,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,0.87,1
57178,1,26.0,na,0,0,0,0,0,41,0,0,1,1,1,0,1,0,na,0,0,0,0,Libra,0,0,0.63,0
6900,0,28.0,R,5,0,64,5,0,148,0,0,12,1,1,0,1,0,na,0,0,0,0,Virgo,0,0,1.1,0
63014,0,31.0,na,0,0,1,0,0,0,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.0,0
38739,0,41.0,R,10,3,34,10,0,180,0,0,68,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,2.23,1
5441,0,35.0,R,35,1,19,34,1,170,0,0,25,1,1,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,1.87,1
68787,0,28.0,na,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.03,0
14884,0,31.0,na,0,0,41,0,0,157,0,0,11,1,1,0,1,0,na,0,0,0,0,Leo,0,0,1.0,0
13356,0,60.0,na,0,0,44,0,0,135,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.5,0
40169,1,34.0,O,38,5,47,38,0,176,0,0,15,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,0.77,1
67699,0,30.0,na,0,0,7,0,0,5,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,0.29,0
44790,0,37.0,na,0,0,0,0,0,232,0,0,16,1,0,0,1,2,na,0,0,0,0,Aquarius,0,0,2.1,0
7290,0,26.0,R,2,1,46,2,0,244,0,0,5,1,1,0,1,3,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.93,0
8031,1,27.0,R,1,0,0,1,0,246,0,0,5,1,0,1,0,0,Monthly,0,0,0,0,Virgo,0,0,1.77,1
5903,0,45.0,R,0,0,110,0,0,244,0,0,50,1,1,1,0,0,Semi-Monthly,0,0,0,0,Taurus,0,0,1.9,0
59350,1,42.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,1,0,0,Leo,0,0,0.0,0
35565,0,51.0,na,0,0,11,0,0,45,0,0,3,1,0,0,1,0,Monthly,0,0,0,0,Capricorn,0,0,0.63,0
36738,1,23.0,R,0,0,9,0,0,5,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.0,0
46421,1,21.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,3,Bi-Weekly,0,0,0,0,Leo,1,0,0.0,1
27133,0,32.0,R,1,0,52,1,0,157,0,0,13,1,1,1,0,0,Monthly,0,0,0,0,Pisces,0,0,1.47,1
1491,1,22.0,R,0,0,0,0,1,159,1,0,14,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,2.07,0
38611,1,19.0,na,0,0,0,0,0,4,0,0,0,1,0,0,1,3,Bi-Weekly,0,0,0,0,Taurus,0,0,0.0,0
21314,1,36.0,R,36,3,41,36,0,155,0,0,13,1,1,1,0,0,na,0,0,0,0,Cancer,0,0,1.13,1
54733,1,26.0,R,0,0,0,0,0,104,0,0,12,1,1,1,0,2,Weekly,0,0,1,0,Leo,0,0,1.28,0
17878,1,26.0,R,33,3,0,33,0,152,0,0,17,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,1.4,1
26940,0,26.0,O,2,0,19,2,0,45,0,0,3,1,0,0,1,3,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.92,0
49368,0,31.0,R,0,0,2,0,0,52,0,0,12,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,1,0,0.9,1
27724,0,23.0,R,0,0,99,0,0,177,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,1.17,0
45913,0,51.0,na,4,1,9,4,0,24,0,0,6,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,0.71,0
17600,0,18.0,R,1,2,56,1,0,110,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,1,0,1.0699999999999998,1
40848,0,24.0,R,0,0,0,0,0,18,0,0,4,1,1,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,0.23,1
16908,0,35.0,R,0,0,152,0,0,284,0,0,4,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,2.0,0
38489,1,35.0,R,0,0,0,0,0,240,0,0,12,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.37,1
16054,1,26.0,R,0,0,10,0,0,154,0,0,19,1,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.67,1
12496,1,40.0,R,2,2,173,2,0,278,0,0,7,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.83,1
47597,0,32.0,R,5,2,101,5,0,137,0,0,23,1,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,1.0,1
51932,0,26.0,R,1,0,72,1,0,164,0,0,5,1,1,0,1,2,Semi-Monthly,0,0,0,0,Sagittarius,0,0,1.73,1
33514,0,32.0,R,0,0,58,0,0,142,0,0,3,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.3,0
55427,1,36.0,na,0,0,7,0,0,9,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.23,0
51990,0,29.0,R,9,3,95,9,0,200,0,0,8,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.4300000000000002,1
30498,0,50.0,na,0,0,40,0,0,73,0,0,21,1,1,0,1,0,Weekly,0,0,0,0,Taurus,1,0,0.67,0
51304,1,57.0,na,7,2,31,7,0,35,0,0,9,1,1,0,1,2,Monthly,0,0,0,0,Leo,0,0,0.77,0
7789,0,24.0,R,0,0,65,0,0,187,0,0,10,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.83,0
6286,0,36.0,R,20,4,52,20,0,252,0,0,34,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,2.13,1
44817,0,19.0,R,1,0,49,1,0,107,0,0,14,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,0.77,1
531,1,29.0,R,5,6,18,5,0,39,0,0,8,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,0.47,1
13282,0,40.0,R,60,4,88,60,0,305,0,0,17,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,2.0,1
40989,0,29.0,O,0,0,0,0,2,167,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.97,0
38557,0,33.0,na,0,0,49,0,0,164,0,0,5,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,1.23,0
